x,y
166693,68444
37174,146871
235677,161629
296647,205500
7096,177634
404473,368719
58650,336252
40594,474876
172221,207290
298851,157823
165282,145012
34922,77181
305699,355540
331409,239586
47492,127586
418163,287378
374056,463083
272031,357134
209152,143565
64661,406278
258782,326274
342957,352693
281672,486278
270135,199389
290632,156326
175101,376352
130207,335847
257316,96952
205306,329456
400274,115700
333821,210742
67753,164687
331387,364674
441265,247310
433064,471616
493172,235670
14214,104455
478755,77704
365339,87840
296054,296890
106820,287060
433073,139443
236258,389527
237922,258979
236915,35563
93638,92221
408508,80371
447531,389138
358754,355893
380208,452906
34072,449578
448041,32865
86770,379717
72543,129341
1015,218621
462516,408520
465718,83801
214436,152014
118672,442551
150983,340115
168627,67546
60403,413330
257702,248718
224798,204366
202048,18712
428257,356055
280948,295134
253591,341756
327207,432592
302437,449191
365409,7954
127125,402681
153089,313544
167322,297474
335275,15037
3064,381629
344605,486863
343771,19782
180384,485178
204101,444377
17626,297183
483494,135208
442880,83793
75555,360249
277416,19229
440089,311674
312572,467539
56251,151874
294571,409333
43800,246085
439097,146906
311416,337875
225687,491136
347172,140333
174030,316908
42949,261
424980,78655
414948,191186
44545,189207
395729,432877
229563,453630
41888,174635
225165,306516
298477,497398
111894,295796
329664,179754
129342,499493
261323,155530
115075,398207
382417,176892
235986,335640
202081,90984
49138,39018
459839,348008
364793,321443
205700,393932
422978,40009
273180,243629
217750,358248
327021,438091
186919,62201
295543,391462
222556,24112
322615,74261
32966,40546
25573,59815
371442,438065
35646,334772
343671,206390
380348,446430
315759,339626
30656,101065
146434,139217
247602,409972
499357,475107
447711,294356
230018,94040
227490,452076
169465,465232
312445,456074
194500,246396
38726,478689
180625,470540
132287,26462
288968,419638
105373,375785
467460,384544
433898,123194
478175,356362
466726,484245
104421,2267
426889,194340
225451,421318
480771,333552
375640,479672
15364,156220
316513,460193
213911,246782
234355,372765
214377,280858
403817,309118
229928,367708
214462,449144
286022,135218
13084,124137
421981,156388
168531,235842
130124,182577
162853,172534
229503,34119
116894,123102
249646,86302
298688,318918
135772,262994
250845,62264
239103,283932
99550,303075
434111,244524
293696,138183
416695,114212
80446,162048
117017,365716
203369,41805
168302,291021
63957,212668
55835,127140
209453,370803
441855,237190
331623,433117
366393,205586
257073,399600
204870,57208
445611,123543
145256,445868
107854,480225
129218,95270
96010,494885
268703,446585
432813,328431
119923,26894
209887,272396
218617,459132
307563,120206
49564,345062
461048,123868
277777,437874
84118,443449
175905,215521
163219,258864
348581,42672
367245,428793
64970,375978
322882,396138
92084,487751
432003,228573
326174,290214
98279,392122
310687,140642
488571,80513
253928,229844
464504,282646
463114,14885
216237,270057
299605,205261
481403,56512
59260,398573
20864,268708
446996,67973
250378,112677
84090,114547
23789,184523
131412,110026
51920,340890
464815,218987
318274,258561
271496,498786
233226,268895
73671,467391
39324,451730
156550,281263
31815,145373
246767,31254
71339,440501
124419,260652
398056,259657
440279,1105
461809,177292
327224,326670
138975,284705
128143,160202
367267,348129
17632,85957
417427,414155
136364,105140
426758,279593
234071,137146
197115,43738
231332,441344
64626,24738
28700,48305
368510,13035
101133,207284
272818,423893
460143,125446
228377,478785
287170,480147
174850,101014
389171,124177
174904,63886
198845,195577
208271,47265
68972,437827
227066,113100
369149,190302
45338,356989
12482,71305
63729,341501
202466,343760
402005,153626
293884,81734
324095,176528
179467,233883
114883,134260
349637,169210
117626,209501
184190,194466
107036,46095
30154,103583
406313,148613
144288,43972
170470,188250
436762,420711
379141,36020
302552,463706
115676,352366
347812,393985
67288,111457
168528,105141
225547,366318
264508,272756
312608,125386
327827,172130
363535,268487
319445,218304
130124,413467
180176,168903
305114,459662
206055,138689
12157,393253
13365,315333
125165,167622
393706,291693
17318,228584
376404,403125
359293,209497
375513,276882
62509,210603
3937,373357
409422,175612
79632,499995
407911,146400
125073,41498
243867,220781
199054,98698
68543,82115
408539,468197
451755,199830
463347,65821
35247,276185
175707,110352
74685,407689
155810,137130
289572,270163
486922,136440
326269,205923
286112,215588
143902,176650
457126,458994
381516,47691
385650,268918
93965,245986
204624,22383
94587,470769
125091,176100
27957,359561
324936,354170
37743,228497
173371,352591
52138,337462
282227,233302
158079,397104
147624,92591
198420,430284
98005,99746
107537,170075
2968,198840
190796,304406
415287,404022
374176,310924
9629,177015
311100,420618
381409,462021
214232,284294
498759,473716
197187,312392
212352,117819
172215,216118
339661,469392
438894,494906
478817,201694
149870,179890
434116,45701
43744,310547
180691,227343
78910,407611
72037,73483
234570,385106
51849,407687
333083,93212
23019,151694
259922,280862
153973,160636
408684,469994
246962,82650
473360,255625
480014,19067
478984,236419
80537,36658
112492,220750
488074,46829
303513,206641
348288,27922
426785,464596
493540,324916
281020,416230
205482,396370
433981,264458
112022,226764
259583,55519
55036,289571
390046,360459
307232,102924
292034,483747
437083,454449
314933,219834
231007,486597
123190,105571
268178,62433
481382,93412
216662,428383
497248,268793
26025,244914
206918,364098
215944,321440
107990,44395
367118,9022
163099,436886
93947,7110
106368,62726
144336,477047
181183,196842
61750,80009
427032,451429
479070,14252
99197,454902
453539,34748
266634,94057
105611,171747
197138,425017
347245,431595
258644,401632
22989,352254
15341,56060
185347,383452
351366,122784
390809,57144
96302,87252
147699,372048
70755,166506
258760,486311
90890,208063
63663,491040
447550,388649
162101,458265
107045,373731
427594,99106
362653,343186
139452,135992
159734,415475
403740,273443
4217,59044
79836,188328
62854,234795
73753,460843
155996,489319
406454,230950
63792,221745
438334,121374
179969,244782
36235,254760
279522,174452
469028,124248
454134,277782
303616,134177
203546,367406
191402,50798
387548,249287
444445,276507
454058,5284
328654,252913
276101,81999
288265,267100
403989,156386
392020,130059
397397,377580
134640,118500
50510,114080
301053,435521
258850,198656
340669,97611
111103,100386
120497,429681
396532,467164
41375,250853
417599,181681
371829,10387
241316,318264
311783,94143
262747,389797
135093,72090
466240,183222
24776,260352
123150,451932
27163,171442
418565,267044
414326,446859
361927,166465
280437,91105
387843,344312
431463,345401
57449,382248
169746,242759
319517,68627
6100,139233
34406,339534
233285,214623
112646,216897
201624,218514
156259,398043
109184,428702
36452,90869
185423,494677
454904,177857
195834,440401
96207,426959
792,152877
462572,341691
41705,423328
489042,486327
145363,203192
338620,227441
17704,31247
378665,168864
153476,306189
456148,292688
230098,189593
154561,162472
156013,80061
402164,398420
262148,466517
81980,379540
288343,365523
29996,264448
311614,386643
92617,404950
428745,254326
297823,126306
112386,440061
365903,342089
213935,437316
464515,376113
333747,432152
52355,409776
186068,346294
356415,324656
169783,248738
288076,250108
36167,173697
405836,426506
220149,197811
183238,105957
138522,122704
80692,481397
396055,370782
188347,480813
445,209900
137110,465138
344905,370511
477291,488259
244743,463318
195295,423176
35191,16171
111589,350043
295117,465929
465969,480173
355474,186453
156683,410487
452680,156826
44607,365055
483307,493893
483762,247875
220787,14554
298351,383493
98934,459728
196478,153650
203435,379632
17142,194160
487720,420069
101098,244612
105933,121344
251135,392926
115417,370764
494238,10242
137530,100872
209508,386035
336227,148006
281430,85661
147861,122656
403058,331743
17216,30834
447681,391796
428803,198391
266761,293181
274159,277155
135967,292428
350345,152602
72506,154607
368079,127980
53666,40887
25650,146926
412518,119333
150145,190902
412109,29584
331622,77715
28869,429173
410410,26822
211384,63835
466643,305057
419772,306049
24686,107546
214985,344807
144840,424843
473573,118710
13078,189546
192411,58061
275732,60608
81387,288873
82410,352553
143514,36016
44715,419175
86442,227962
494775,97794
463973,406652
411265,413568
427763,254994
85578,110973
276043,10376
437132,159751
362501,79302
322995,448089
37166,174134
385061,498034
433973,454323
91779,28177
119650,262736
465255,242128
96838,301217
248909,215290
219278,499594
447470,249609
394993,405027
127784,388544
141513,30532
47193,146434
82558,31091
136394,72750
232830,97575
114697,27000
149385,450775
218926,187748
231336,396549
126015,89473
137629,48576
172847,31296
436758,53754
127105,54288
342939,285288
289546,233624
380199,269199
74516,139312
87604,50673
363743,370908
76207,349427
36483,94213
497866,414314
10288,45654
437744,302594
2646,179984
3347,330379
116513,370922
348865,298336
138332,355721
42869,43285
464086,4728
474858,280732
53697,397412
72011,40788
344919,56375
308965,382383
90871,409327
442334,347871
252206,59386
100894,351644
466417,452464
436555,401172
10534,486092
171412,444303
472995,11976
403555,448702
317550,165653
242773,443072
107075,155956
172934,432241
486900,198580
278981,393327
184811,307720
231367,18250
462858,24868
107639,454631
310580,478516
138667,204497
453828,410201
85937,474045
103067,5569
57833,197400
288503,423970
94604,283503
411103,10418
208778,346938
285755,78214
179186,456710
365856,235749
365738,262623
96394,49865
102718,438678
190305,191409
220565,434292
416126,475686
268607,41019
358951,74728
406186,77557
383094,471347
177108,320604
398136,216532
391899,218597
63409,256578
203856,433162
3644,492731
203562,93490
135664,173084
443895,466846
119903,418140
47437,6643
297272,128773
60287,335680
45804,47152
440939,125323
17166,338589
157904,66108
49939,148044
191965,260101
284920,35035
380516,198924
47587,62684
324525,311223
348098,246897
317223,348435
318192,358407
88825,216385
421590,309037
281271,19230
147246,428783
331248,404237
23234,401555
492228,10243
328499,457839
42739,470286
279862,177221
74001,150531
291928,104701
49077,415075
283011,96573
139792,442057
274680,186919
450299,320402
19836,478959
154474,362025
201680,358584
66685,159695
269816,485450
380788,463204
67741,396817
281282,101844
305837,390549
378715,448545
266080,33074
298471,358248
95574,361363
410041,432915
467676,249776
90232,387547
195278,496289
324220,400759
429526,269278
230805,31781
494674,489173
193253,102132
264180,434246
430574,472428
385283,184926
215750,118298
34206,354159
446247,297660
177633,177512
107171,153797
417664,318774
218196,477134
262896,472887
48914,61914
467653,315990
169789,372067
185014,386024
419322,54086
66845,35874
165499,318632
66170,7125
72919,406052
169143,60295
239481,171410
418950,412303
341907,247573
408967,5197
182227,165825
72710,460004
5646,9670
272961,76244
150809,291742
138887,433784
298007,200879
313307,129049
204013,25886
390584,105197
145873,377681
233679,182352
466208,74718
324363,354493
121774,118677
464918,133417
266649,354022
337044,201820
137878,172657
182221,83276
104781,108041
204360,441016
425441,372739
346739,323711
299911,286753
254496,413818
89432,419957
256297,46492
372481,176148
375827,4837
465816,366362
40368,323037
397001,371603
327454,166355
278574,397037
222830,32594
440605,423896
36383,308157
361019,394646
84745,353095
177134,331365
106229,391697
186353,369894
296041,91457
276544,350537
201314,192187
372211,235863
410,30847
222824,493979
10185,144639
251001,262094
498055,354554
74604,442367
162223,395898
22761,488795
114495,123143
82022,439102
388957,27078
77246,144790
67252,406417
383585,368559
374140,322388
495077,51329
234679,317665
91194,143027
329271,110897
146874,120266
290493,443832
335231,224978
15548,364579
352079,29735
72348,112433
342515,6048
485403,360715
326181,385881
88013,362050
330312,237596
149956,469091
347121,101260
90572,75001
479874,47405
117485,232767
294744,152499
338131,353024
213786,406853
295434,210061
284114,90221
369890,364474
414488,442752
243058,29782
292714,151748
323065,478534
430104,213699
317824,162781
375003,440299
491100,427545
370278,120447
236687,93468
225844,327933
246862,495973
490401,2924
179549,417772
85589,437858
237174,248759
484091,225872
50664,476411
127023,207083
13948,239602
213398,415800
456243,456309
109608,323411
338956,128182
285704,215675
25889,14941
362900,231742
108305,380637
42519,154588
91193,198770
400124,289754
308603,428634
138974,116614
76960,431885
104186,246754
356441,323386
54182,480207
254209,106879
492795,409239
56159,96132
112781,83543
298856,125653
255451,329991
286785,368026
306626,418376
124289,343989
291884,485257
231669,32536
448358,16693
446238,392512
212367,264284
430645,279314
140779,62621
368046,230768
491640,161261
458970,111127
457369,402022
116710,45721
5421,168079
313505,9746
242596,27780
54939,225897
349512,416706
63625,433925
308214,236369
157926,174921
383920,339278
478355,425581
32747,233268
277854,394619
274691,1767
333792,372739
169199,279484
273601,382107
320975,457128
97046,280791
336834,213444
125386,336577
304756,460026
76539,12565
466356,138382
475675,430331
78531,118316
416728,339841
94760,186858
65269,277588
143009,98233
