views	likes
299912	10374
320243	7859
199717	1242
64584	553
200343	2082
525524	1742
2958084	118709
92761	2190
90922	1158
3539843	384534
492437	3536
172868	442
170967	0
543894	17600
4893011	33075
140005	2231
447897	5967
1128450	8598
430953	17648
266848	4975
117	38
3329164	241369
288877	3307
305882	10477
362391	21547
105869	575
1117807	5147
22331	1795
8411	154
1010174	68574
389398	6610
508129	7606
807889	25055
281394	3189
115663	3866
2181505	59786
707234	10432
244939	17027
1492781	12805
2666124	61993
555601	2666
391335	32173
3968072	134906
679338	17310
96473	3390
300642	13465
326442	3860
66091	2311
1340282	27338
1051377	82168
406967	9428
215540	12535
197627	10133
1346	90
5943011	35523
423010	71133
547646	31682
1374612	4596
750582	26826
901344	18905
269131	4666
144374	3873
1726146	22695
193432	7752
455519	18611
278885	3569
3920964	99067
4282834	27501
2297532	92920
32844195	485677
2593398	171090
13335769	55893
588564	4043
397020	1843
184653	9112
897182	35410
2176202	14765
1000432	4374
1773004	164400
825374	2058
3369433	107704
485636	12337
851726	60393
6389898	37900
3724733	23442
65396157	4750254
5554602	134011
3071778	43034
328831	512
1297308	8960
7971231	165298
1160074	64302
407811	2414
2134011	33727
206170	712
463951	30259
8122551	276087
2738742	28459
252501	439
2028625	129768
839028	25167
3040757	17850
178050	2518
317249	1243
709290	6372
253977	1147
4671	https://i.ytimg.com/vi/t4U7nMn6nfs/default.jpg
369524	3399
3218760	16934
373965	11292
343200	13891
735174	21615
489862	3545
122443	845
511448	7959
4787893	263404
1049811	68592
1591803	18736
408739	2309
2599997	155836
10879712	182247
690967	8311
676181	9955
181854	9436
1243908	93460
117	25
1972855	83672
2577835	22706
606359	2774
89321	2703
660170	5863
252214	7935
406989	801
430768	9443
9497102	44629
777042	2521
1411334	12034
560197	14223
2494133	50958
9761348	431053
513558	4327
760130	19832
61356	277
62291	693
5740111	20046
685028	5081
15320345	332160
63	12
157688	0
1382024	24031
588410	16343
646919	18985
190549	1312
91725	1248
7576267	301840
501705	14273
1056821	21624
3807	364
647441	41986
436768	21053
368205	4818
23078	1301
840843	24876
137073	1033
46578	340
121648	1279
2079137	99990
413425	15525
193794	6602
3295486	44238
1237298	26604
238010	11282
179985	598
70549	470
1477680	6009
103431	845
275933	26733
86223	6599
68013	167
132392	1733
335219	4863
1374157	17801
380853	11705
425218	9605
1308884	40691
27953	1445
112871	151
346711	20607
276076	1088
1272471	5353
622467	47069
212983	14760
1030120	4311
1111281	26447
252427	5289
45161	1951
629657	10535
328	51
1534814	15588
1135544	8434
93646	654
428974	1986
880112	3265
35757	649
212123	8652
125797	745
1267457	7578
1148382	34140
750091	18771
131768	3154
1265177	32968
68548	4506
535245	4727
97644	8347
404274	27644
531639	21481
142069	2640
18244	338
884765	14607
195589	9473
1329450	159938
1421015	34639
264166	11236
1444874	6093
880458	17037
196615	7641
58083	3150
307607	1336
95805	799
408266	29875
366824	3874
730961	11636
79086	738
916205	21235
250383	6059
2447276	119332
151761	1888
2375	228
544240	3140
1402154	68944
131582	9447
1043282	5869
864342	13834
52302	386
157705	4396
38994	147
65352	801
76809	3356
84065	2218
739895	51050
62259	3787
953977	66162
78814	1240
1126304	74577
149242	3040
2368491	26947
736275	8201
1037092	55085
146992	2575
1475784	6612
904597	31263
997416	53972
170215	4279
168779	399
1445731	82680
6449188	138703
3553407	170009
3979874	296912
1041321	44550
895418	7591
1641973	137672
5386042	33741
665355	4392
2792823	100990
715133	7690
3273330	199938
358726	14518
1425138	44991
276251	1358
828071	42444
414194	29726
608117	2644
1078925	21636
624245	64794
1329405	44479
340608	15265
1312649	80139
396593	7029
2349949	20094
1360025	3331
626444	1802
125078	666
429012	2113
951739	54052
291634	1873
420374	16476
184108	5780
495507	1364
319740	5023
197797	4770
1504671	37830
2805930	151503
2269757	193415
2835464	17842
35147876	507471
985522	28205
1923631	84754
1039698	8547
15227410	63480
251418	14199
160419	6483
6108992	33091
247927	5025
217601	1472
3678861	112102
539776	31494
1260688	11551
679458	4830
4245331	48856
246506	7923
3041434	14595
90736	2768
266821	1075
6810591	472525
1006899	4394
1204110	11294
433140	3025
117684	775
567224	5054
6862830	39906
102	16
98211	1562
163125	5040
356215	14719
897736	9466
597596	15361
73463137	4924056
615686	11335
595204	3360
6223413	138110
619739	6957
128620	815
2682056	39322
408386	885
100421	459
100356	4293
182946	294
232444	14976
171528	1082
206351	9344
438348	1251
233306	19673
200436	1719
152350	5037
158659	401
3322575	32661
289570	4223
781662	4261
340706	521
261418	1378
377865	10013
8707646	176719
150644	3355
112815	1451
163220	16457
59570	2735
673830	31110
837266	73377
482216	3888
590269	9357
305919	4987
1239512	9535
517257	22368
1549302	89223
105426	6152
219320	14664
105577	452
116623	1120
7433021	25634
5339	https://i.ytimg.com/vi/t4U7nMn6nfs/default.jpg
116984	7321
356	19
474174	5080
69404	240
61363	2484
933053	20531
3064751	17968
1377009	32001
814090	23013
270893	2759
423415	4068
1168611	60496
659140	23800
267067	1274
955816	26263
442327	0
433044	4719
149572	6392
172102	9319
230	41
3074637	169145
251396	5686
316622	1519
770535	10616
2030154	16119
5232475	280116
1811885	20462
196774	1080
402455	3552
255813	2391
12055647	193566
2351544	93035
464546	2560
1463923	104701
305270	18260
60313	334
603894	47821
82685	3696
9077604	296500
751352	8816
159713	3036
105756	819
391759	3623
131547	4333
189529	2342
35323	2286
19644230	390494
81928	2528
280539	5311
403208	9621
291028	15168
76204	2138
194543	1764
465804	27378
2156134	38701
108766	5757
156575	2604
131830	870
34844	3366
455396	7296
180678	1525
99465	2495
62939	724
17728	48
229729	2218
2216855	9888
541104	916
1138231	63902
281472	16810
57506	337
45040	661
75865	3484
289179	7649
9841677	45654
847121	2721
4269	472
748617	53797
763887	7906
155390	1084
385270	7640
1889950	13464
37859	321
72457	483
1316172	80693
1131133	50516
8523528	296275
1813229	31802
7301276	149751
1449190	54978
3695099	241005
6838020	410972
1400008	11030
6540492	58546
1766240	69260
555826	4126
574336	3315
1263296	13235
867263	46205
1589342	38480
3022570	69418
1040952	10301
1051402	42706
696347	29809
401968	48860
761244	52028
1567563	118203
602834	14127
1139756	14380
5885056	36379
367858	1680
3188544	105582
479802	6953
75753	293
45531	7614
166443	4122
1684633	42915
307327	1170
3784728	215996
192718	1760
357650	10264
537858	2282
285158	11211
273549	2287
346951	23071
410975	15823
243383	1710
846466	45594
206566	881
544750	19259
110186	685
98	27
814641	6369
3246276	14974
398830	2171
529264	3380
431573	3129
1602851	28896
360145	2347
141324	1069
570267	14662
320101	1645
362213	3352
256909	1982
279670	5977
533183	2365
269649	3603
47324	544
173944	0
442839	16482
520417	3429
1437711	46672
168739	2332
156827	1279
1171504	64621
1688791	4177
217777	10368
589884	20202
1466076	86683
575	31
174081	9146
1884643	27869
281767	8832
432043	20874
112660	1563
429785	3972
149693	1214
140050	3080
90325	5504
270890	6946
169298	955
66981	499
283909	25218
295508	13366
468415	9820
2497274	31690
629989	1597
1395512	33922
81222	1128
97098	9037
535345	35156
725826	1944
458776	0
301051	12393
372519	29029
517515	29738
451167	12639
3268630	161444
286099	4594
243254	3817
560119	5329
55796	1644
359543	12323
93743	451
254340	2310
112455	5315
138827	351
53791	772
5492961	54890
292323	422
560695	5043
100398	569
91264	4479
427864	12842
2226213	91095
139013	808
125357	358
55917	0
112639	6287
81207	5110
2471381	202069
38805	1402
177929	3746
3153721	19009
125292	1494
2214645	18772
373573	5231
1126575	22810
295733	7168
183165	2115
76172	960
7537850	38614
314122	4764
303882	5857
16627543	69478
36778884	521873
8022865	510344
94935	6706
56321	1945
627713	15471
447041	17271
3844780	114188
209968	13722
607378	33752
67110	12923
283290	8715
37976	3340
781640	28030
99981	7620
46860	950
103610	888
157181	1141
65508	451
359604	5286
299596	28576
1757833	14056
147547	16867
862074	37347
346810	19046
177681	23640
1008600	4397
107764	1124
322162	10115
238896	6832
1431223	65561
80738011	5053338
7045999	40621
2039	98
203524	1505
243990	4576
518198	4487
1448777	12477
41259	673
180515	2042
1191277	69355
3003019	42546
54950	2762
2062552	15485
134705	2158
702883	7959
1522384	30328
165295	1272
289848	11524
45930	1662
857463	11128
787915	8035
134669	3182
182745	411
610547	4642
86282	5052
35542	1331
2029088	102637
4455816	147880
828410	71405
1471443	58325
3117050	49623
874981	30552
177352	1927
10944812	338803
5506412	313097
760253	36716
8593436	460729
1686725	59443
1228930	5556
9499263	89256
735182	9644
2678903	91933
409432	22113
3742740	76756
430591	6045
7779877	155357
632316	32048
522855	17628
1783159	13396
376374	6694
195451	18376
964945	10171
644853	11312
419645	8411
937541	91201
400379	3359
216919	19134
395157	17676
624380	18599
272403	17103
1763038	3249
1002879	5779
1127615	6786
231126	20520
463100	4072
608918	25715
576384	4760
714891	70503
1567250	54461
541656	7505
188036	2244
326754	10897
459012	3640
79093	1133
3877713	81572
240999	4544
592905	7969
151648	1099
111	30
218885	1316
275980	1696
979680	20179
302855	7813
1206737	11480
36280	114
135924	1076
100028	850
148985	7269
2331335	270705
2100564	140587
917465	5010
636742	34155
40460	446
455540	2874
140611	1219
1615	40
1141971	67827
496825	12602
161122	2794
413740	2922
36594	733
118531	4536
987539	4987
121424	14872
111151	4878
190498	7765
542769	19263
142131	1780
912491	27182
106125	3025
1424446	16166
2100138	51973
474166	22509
486409	2311
642037	5624
149502	11626
475219	2011
2863041	17342
484572	23177
6140764	37423
288248	0
1015833	4021
826673	13168
3501233	108438
947216	52676
236201	9604
223539	910
64485	455
208552	2235
635218	3249
110724	1826
385162	1232
294949	9515
121775	8868
398139	1799
109537	407
188453	15724
363465	10995
4162905	225763
20907	1623
216670	6889
651268	7028
155313	5087
992720	49356
819933	33344
1637213	9824
1285506	69758
256142	12104
373651	1309
152814	18879
120314	1647
177949	4338
153126	2106
554371	92089
128435	6460
437688	16498
279094	1849
196402	9695
900232	6844
528713	36269
40171	2698
432967	17285
93341	1531
304492	434
154502	5498
80644	5519
205526	11425
231333	36122
1912390	32517
38246	2942
60818	355
174990	7095
488	44
3169957	39938
419719	2212
17127	2008
206206	11255
44184	4137
290181	2196
244926	1238
133364	9882
201486	2640
153942	5703
499232	10606
244742	1916
249488	507
541116	24788
190049	4729
276997	2637
256367	7990
174192	8810
66889	3648
643983	15421
597340	17345
251616	2081
81728	3470
97887	306
208702	25206
1330057	25635
1546364	90023
326008	4147
88432	746
144750	12187
581868	2495
684412	22097
78285	165
399204	20937
167197	8475
1878069	4604
89221	571
111892	5294
325881	6555
216418	1292
1493531	47718
116931	6484
219689	6987
67977	1517
645243	39427
403821	14550
321762	7631
2197850	30238
75869	534
179435	1390
604552	4961
1944284	88572
1921650	122958
7246997	199038
4586935	131732
1291052	15842
798095	57780
568339	16870
1226994	13073
237584	4179
4817185	376560
2193030	121479
816853	41313
2193778	59564
243845	18006
274132	1163
1359677	37754
636658	30150
1012131	76429
643068	4689
1084432	27646
3657659	56981
629611	28598
412484	14712
1606130	60772
427789	15981
1005093	22088
7042635	367814
351491	18275
157527	1200
684678	18085
352224	17861
727654	11259
703591	5674
282503	17200
573537	22683
82810	730
452140	4009
12211480	357498
81135	1086
130305	881
1088439	45821
677628	5970
11722618	107699
646747	62522
275364	1497
1308	39
102	27
681060	10995
3282512	103908
1490941	6308
884677	10548
10047505	496630
228984	16263
359706	23256
188146	3186
285698	27723
159738	14066
776513	29985
1900515	63653
4885758	95172
95804	3655
389420	1850
345691	37739
421	64
173874	898
504526	2920
1271969	135745
344039	10755
2415804	301328
1228380	104909
211489	20622
3148043	460016
113110	11482
122887	8289
8118796	158860
932559	25017
441311	42382
265317	6714
2001534	14557
450951	3246
310399	10843
461176	5782
886144	31865
158063	1271
2354239	4209
213257	13390
35851	461
103199	3817
1171824	11522
1501187	10323
194474	6288
264066	2374
2618513	12032
85700	3990
169211	9038
1006967	40035
287101	6160
7205	566
628428	7536
995265	84996
118579	1101
116987	5797
124320	385
142590	2132
590475	4159
578499	2300
297727	11476
42123	4386
208664	13812
208383	1519
193315	1607
103349	2061
132518	3729
189496	4364
112493	2261
165309	4938
139987	5621
350897	23600
43020	1088
761215	2019
524476	6325
107072	1739
217102	2403
681788	42207
153413	11276
110190	298
71968	4400
61354	1203
1208228	6093
231322	4407
1176916	23383
46871	2602
269736	2486
996787	8858
56293	689
218331	2092
40929	355
250066	1430
114086	1147
164350	18373
535095	60465
316915	2690
641657	8387
2452320	155733
163606	3673
240829	20870
77155	3930
22588	674
431558	3540
177509	1241
278683	2862
39748	2108
92820	685
871815	26722
472890	12943
213558	34755
1875548	17618
194425	696
296681	8950
458681	19858
112836	807
264707	7235
339053	19962
240014	8540
285404	9689
317785	16043
18922	958
191408	9818
213471	1457
85380	2026
1178697	9666
498255	22338
414529	4821
408452	34108
59348	1634
82347	1095
314419	16907
191209	5479
1270498	71502
418594	8052
27838	160
3939437	16269
2390300	57922
79868	1026
681864	22279
617334	29034
56172	588
415440	5619
20786	99
172461	6580
174077	3505
44527	824
339125	487
194203	3945
2929323	146008
2478658	140187
1189473	37148
330966	14297
3304617	100368
1538198	16942
502284	2197
837476	22884
8756061	216275
2240292	183071
2284	https://i.ytimg.com/vi/P1R5LBkBHCQ/default.jpg
2116849	91832
1766456	23197
1987018	92778
199613	1835
937895	104238
421508	16622
4438121	178163
642287	20408
961385	10633
601481	4141
438550	6966
943724	66736
1069408	27228
633398	10567
9153779	229492
116745	1946
2028368	111023
439573	25592
1191149	13890
322018	12338
4673846	120940
297780	15429
1547	134
2974188	126093
488515	8080
7128122	443701
1503654	9272
1086434	8671
297045	1236
1820339	53822
5538656	334598
308452	5038
295020	9360
881266	43290
227317	2171
230966	14948
838323	6473
805451	23791
828576	18778
189161	15752
421877	16609
440600	12423
2713094	66718
381854	1383
97772	3070
340200	18843
83414	391
941422	47476
1400411	69801
3020870	17390
439019	28153
448527	25131
309769	28720
352913	1718
320045	19884
446942	29909
173991	2000
413632	7200
333936	1083
774948	55083
427941	22274
1362163	31272
7004335	164243
294943	6614
1647311	28670
199892	15712
225915	1088
2786252	123576
601943	3702
514452	22888
883579	21601
332803	10851
607947	4066
130248	1005
71362	2697
702850	30452
117902	14419
867123	87178
504875	34084
103642	1041
180105	1866
432932	17772
550143	24398
479034	11817
159386	4712
387983	4227
122825	395
438124	5129
500592	3555
9001090	424653
876055	12301
921160	43979
377878	3200
717930	49368
402015	57445
569521	2667
154416	1387
1372438	42973
875878	60686
1693185	62490
474375	2136
433821	8525
196806	1614
943978	20651
1816101	14464
324353	20310
977674	40948
178664	3745
196941	10563
275461	13447
258353	4561
5333	379
1175153	84400
563473	2375
369334	2838
188768	1325
3837169	111658
137	49
121530	5477
1820014	156336
1328118	51668
871909	7398
492071	46346
225075	4237
196096	16111
310627	7377
469681	15245
4255104	393438
140881	1015
11788471	528123
13316522	372595
496318	22988
426378	8856
478997	20219
1345676	9072
234254	1005
12718813	115064
1748	62
608363	6249
250792	13055
472553	24950
44996	2642
255693	8087
59701	1451
232903	4365
433953	3654
591634	7754
346229	32892
2206812	69001
4755448	544471
864135	15482
31897	281
173547	10259
65274	1947
104354	4304
659787	67685
382588	3391
88102	2844
144669	2654
138887	17000
302609	25753
263936	3014
252022	3308
248361	9940
68190	9278
559027	6525
1028035	10191
219975	3681
102593	2790
218462	1278
253630	9425
835	94
278084	6990
0	0
430781	4096
1064047	9734
323819	8653
1146262	59660
1369722	110218
75315	1411
222374	28125
253420	8356
493218	16006
278015	5703
28523	1726
453999	3672
98777	1708
1424960	41647
1391851	54148
821589	27845
1882430	48906
4647307	197255
2058932	48543
958605	43749
638693	25738
659459	31579
1444597	32012
3898265	34600
5842592	205826
2696130	145796
4714615	131518
677187	2669
11393704	256649
3223	https://i.ytimg.com/vi/P1R5LBkBHCQ/default.jpg
2436601	27534
2916832	211911
799224	3188
304396	2340
549762	16993
667436	5345
1125496	74744
1098171	15453
542637	3811
1032391	12265
2653476	89469
572184	31841
246304	9834
946671	26369
2364828	105481
657342	49069
197421	16431
79847	1062
916063	13016
726445	5870
641818	8652
496196	2141
352807	6296
2088	197
1172446	33886
396762	17434
2198021	93194
305956	11168
1423357	30923
1408027	125700
1257387	78636
1364324	31806
1316582	9813
46864	3933
70231	330
1150576	11887
2844883	134387
192593	504
882847	45538
